X,Y,OBJECTID,CRIMEID,CCN,REPORTDATE,ROUTEID,MEASURE,OFFSET,STREETSEGID,ROADWAYSEGID,FROMDATE,TODATE,MAR_ID,ADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,WARD,EVENTID,MAR_ADDRESS,MAR_SCORE,MAJORINJURIES_BICYCLIST,MINORINJURIES_BICYCLIST,UNKNOWNINJURIES_BICYCLIST,FATAL_BICYCLIST,MAJORINJURIES_DRIVER,MINORINJURIES_DRIVER,UNKNOWNINJURIES_DRIVER,FATAL_DRIVER,MAJORINJURIES_PEDESTRIAN,MINORINJURIES_PEDESTRIAN,UNKNOWNINJURIES_PEDESTRIAN,FATAL_PEDESTRIAN,TOTAL_VEHICLES,TOTAL_BICYCLES,TOTAL_PEDESTRIANS,PEDESTRIANSIMPAIRED,BICYCLISTSIMPAIRED,DRIVERSIMPAIRED,TOTAL_TAXIS,TOTAL_GOVERNMENT,SPEEDING_INVOLVED,NEARESTINTROUTEID,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,LOCATIONERROR,LASTUPDATEDATE,MPDLATITUDE,MPDLONGITUDE,MPDGEOX,MPDGEOY,FATALPASSENGER,MAJORINJURIESPASSENGER,MINORINJURIESPASSENGER,UNKNOWNINJURIESPASSENGER
-77.0219182428404,38.909551770662,110384424,28109071,19127393,2019/07/21 04:07:43+00,11000702,2210.76,7.28,,,2019/07/20 04:00:00+00,,310193,1550 7TH STREET NW,38.910376,-77.022412,398056.194,138057.361,Ward 2,{C2F347DF-72A4-4C61-8185-6BC28FB37EB4},1550 7TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11068382,P ST NW,11.23,South,,2021/07/23 14:33:30+00,38.909544,-77.021832,398074.29,138057.45,0,0,0,0
-76.9302218519493,38.8785677118633,110384439,28112218,19129326,2019/07/24 05:34:49+00,13042442,1416.08,19.96,,,2019/07/23 04:00:00+00,,14529,5031 H STREET SE,38.878362,-76.930033,406071.026,134505.65,Ward 7,{78284EAB-0C8A-40C6-8192-F23D4B261D01},5031 H STREET SE,200,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47056892,Alley-47056892,18.52,East,,,38.878381,-76.930242,406052.87,134507.71,0,0,0,0
-77.0270389363757,38.9058465550672,110384468,28118865,19133738,2019/07/30 19:49:28+00,11001102,1232.47,10.27,,,2019/07/30 04:00:00+00,,239089,1109 M STREET NW,38.905645,-77.027669,397600.043,137532.312,Ward 2,{09A96522-27B9-46FD-8181-259A7D0B0F92},1109 M STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11057852,M ST NW,21.27,North,,,38.905839,-77.027155,397600.26,137551.59,0,0,0,0
-77.0486744048448,38.9116039497764,110384480,28118928,19133783,2019/07/30 21:53:51+00,11036722,4021.01,14.21,,,2019/07/30 04:00:00+00,,279544,2116 FLORIDA AVENUE NW,38.913301,-77.047131,395912.407,138382.815,Ward 2,{2AF34695-3A32-4A4E-9137-4E20ADE78183},2116 FLORIDA AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11002202,22ND ST NW,14.7,Northeast,,,38.911685,-77.04879,395928.51,138375.84,0,0,0,0
-76.9358551136064,38.8993570040131,110384513,28128108,19139843,2019/08/09 03:14:51+00,12063252,863.72,16.57,,,2019/08/08 04:00:00+00,,19499,4600 NANNIE HELEN BURROUGHS AVENUE NE,38.899426,-76.936161,405537.721,136843.474,Ward 7,{9CAEEF54-F4B6-40E3-AC89-68C33DC241C0},4600 NANNIE HELEN BURROUGHS AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12004602,46TH ST NE,64.24,East,6a45c72e0f113f95b1e330e864af7f80 Blockkey ERROR. 6a45c72e0f113f95b1e330e864af7f80 Blockkey ERROR.  N,2020/10/27 14:36:19+00,38.899492,-76.935797,405542.88,136859.32,0,0,0,0
-77.0051801903878,38.8793008067592,110384518,28128153,19139769,2019/08/09 04:02:07+00,13064282,957.38,0.01,,,2019/08/08 04:00:00+00,,309404,NEW JERSEY AVENUE SE & I STREET SE,38.879293,-77.005178,399550.74,134606.6,Ward 6,{6D7188F7-2502-49D0-9EAE-2EA3771509D6},880 NEW JERSEY AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13047772,I ST SE,0.08,North,,,38.879293,-77.005178,399550.74,134606.6,0,0,0,0
-77.0335477429435,38.8988513553912,110384536,28134705,19144065,2019/08/15 14:17:45+00,11064672,2124.74,5.39,,,2019/08/15 04:00:00+00,,218285,1445 NEW YORK AVENUE NW,38.899449,-77.033126,397126.505,136844.646,Ward 2,{9CE069D9-67B0-4746-BF21-BB6EEBB71D38},1445 NEW YORK AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11001502,15TH ST NW,10.81,Northeast,a22f182b5cecd27e4b1dbe141b88e5a4 Blockkey ERROR. a22f182b5cecd27e4b1dbe141b88e5a4 Blockkey ERROR.  N,,38.898806,-77.033506,397144.19,136833.9,0,0,0,0
-77.0173341820186,38.9159167976129,110384557,28137886,19146299,2019/08/18 20:32:53+00,11000402,2381.45,0.01,,,2019/08/18 04:00:00+00,,229783,T STREET NW & 4TH STREET NW,38.915909,-77.017332,398496.9,138671.47,Ward 1,{26F07086-C1D1-4D02-A61C-CE2F0B8E1572},1901 4TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11084562,T ST NW,0,North,,,38.915909,-77.017332,398496.9,138671.47,0,0,0,0
-76.9835880368623,38.8841088075198,110384578,28141151,19148494,2019/08/22 04:27:40+00,13026912,2337.38,8.1,,,2019/08/21 04:00:00+00,,62542,1500 D STREET SE,38.884283,-76.983656,401418.03,135160.675,Ward 6,{E1CFBC64-3CCD-4402-B035-6F8C67B318F4},1500 D STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13001502,15TH ST SE,6.28,East,,,38.884174,-76.983586,401434.53,135160.53,0,0,0,0
-77.056011588114,38.9312750284928,110384583,28144918,19150795,2019/08/25 22:01:22+00,11025152,3580.55,4.22,,,2019/08/25 04:00:00+00,,294459,3131 CONNECTICUT AVENUE NW,38.931121,-77.055925,395150.993,140361.49,Ward 3,{16BA7E5E-60AB-4147-82F2-0E946C50B012},3131 CONNECTICUT AVENUE NW,200,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,58013622,Driveway-58013622,97.57,North,,2020/02/11 15:48:12+00,38.931283,-77.055965,395188.03,140377.94,0,0,0,0
-77.0571154623825,38.9093517805696,110384594,28098052,19120032,2019/07/10 02:37:39+00,11002802,489.07,0.01,,,2019/07/09 04:00:00+00,,223768,P STREET NW & 28TH STREET NW,38.909344,-77.057113,395046.43,137944.044,Ward 2,{51BC385F-3763-483F-9FC8-B7551242D4E4},2800 P STREET NW,200,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11068382,P ST NW,0.07,North,,2020/04/06 14:34:32+00,38.909344,-77.057113,395046.43,137944.04,0,0,0,0
-77.0219012958838,38.9191314287088,110384683,28115775,19131700,2019/07/27 15:23:43+00,11040042,414.02,19.6,,,2019/07/27 04:00:00+00,,284269,2200 GEORGIA AVENUE NW,38.919123,-77.021899,398100.905,139028.326,Ward 1,{EDE4ADBB-BC37-49D3-A3F3-2F316AF4B714},2200 GEORGIA AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11018722,BRYANT ST NW,96.25,South,,,38.919123,-77.022125,398081.29,139028.26,0,0,0,0
-77.0226246208405,38.9398172573816,110384686,28115798,19131731,2019/07/27 16:25:22+00,11079562,653.28,9.6,,,2019/07/27 04:00:00+00,,249637,718 SHEPHERD STREET NW,38.939588,-77.022528,398046.944,141300.07,Ward 4,{D6B8CA3B-D2CC-47FF-994E-53CD8CE878A8},718 SHEPHERD STREET NW,200,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47024012,Alley-47024012,7.44,West,,,38.939723,-77.022619,398039.71,141299.85,0,0,0,0
-77.0121752730912,38.8920948664467,110384703,28119041,19133915,2019/07/31 00:56:04+00,11025352,266.75,0.01,,,2019/07/30 04:00:00+00,,278781,CONSTITUTION AVENUE NW & 1ST STREET NW,38.892087,-77.012173,398943.91,136026.98,Ward 6,{06ECF97A-76D1-47BD-86B7-8E2CD028B00A},101 CONSTITUTION AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11000102,1ST ST NW,0.04,East,,,38.892087,-77.012173,398943.91,136026.98,0,0,0,0
-77.0425682946316,38.8989457879316,110384713,28122087,19136072,2019/08/03 03:25:38+00,Route not found,0,0,,,2019/08/02 04:00:00+00,,241305,1818 H STREET NW,38.898322,-77.042567,396307.516,136719.809,Ward 2,{99C7F939-8D49-462B-9994-09B466D295B9},1818 H STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,Crash point too far from centerline (>50m),,38.898938,-77.042566,396307.61,136788.18,0,0,0,0
-77.047934875253,38.9052703600532,110384727,28125756,19138156,2019/08/06 17:25:11+00,11057852,3218.33,8.17,,,2019/08/06 04:00:00+00,,279529,2100 M STREET NW,38.904865,-77.046646,395954.064,137446.349,Ward 2,{9CAE211E-240A-4C8F-A014-B89A6A7A7C69},2100 M STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11064222,NEW HAMPSHIRE AVE NW,39.67,West,,2021/04/22 14:41:51+00,38.905189,-77.047932,395922.96,137446.32,0,0,0,0
-77.0161756683049,38.905520912571,110384732,28125841,19138214,2019/08/06 19:59:42+00,11000402,1477.09,5.17,,,2019/08/06 04:00:00+00,,307170,1100 4TH STREET NW,38.904307,-77.016178,398596.77,137383.55,Ward 6,{72785C86-9E5F-42FD-B4B7-BE7FA7246094},1100 4TH STREET SW,85,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11057852,M ST NW,14.74,South,,,38.905513,-77.016233,398596.77,137383.55,0,0,0,0
-77.0239935628492,38.9057178873268,110384760,28131663,19142063,2019/08/12 13:48:14+00,11000902,1786.88,16.07,,,2019/08/12 04:00:00+00,,239807,1106 9TH STREET NW,38.904531,-77.024013,397917.134,137408.534,Ward 2,{CE6DE739-ED54-47E9-A02A-26EFF21A64AA},1106 9TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11057852,M ST NW,7.18,North,,2020/01/21 15:43:00+00,38.905708,-77.023806,397897.11,137408.83,0,0,0,0
-77.034604736697,38.9065784603383,110384778,28134928,19144298,2019/08/15 21:33:54+00,11059602,2309.21,14.73,,,2019/08/15 04:00:00+00,,242324,1500 MASSACHUSETTS AVENUE NW,38.90626,-77.035609,396911.374,137600.747,Ward 2,{A12AF7C2-ABDB-4E5D-BE2F-A78021504410},1500 MASSACHUSETTS AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11026032,CORREGIDOR ST NW,78.57,Southeast,,,38.90645,-77.034673,396920.1,137627.72,0,0,0,0
-76.9248403033808,38.8946448978063,110384830,28098662,19120249,2019/07/10 11:16:02+00,12005302,508.29,1.7,,,2019/07/09 04:00:00+00,,35355,53RD ST NE & CLAY TERRACE NE,38.894641,-76.924857,406518.07,136304.04,Ward 7,{BA384A1D-4CFF-48DC-BFA2-E60522C50760},338 53RD STREET NE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12024242,CLOUD PL NE,47.75,North,,,38.894641,-76.924857,406518.07,136304.04,0,0,0,0
-77.0270422133037,38.9258922970324,110384833,28098676,19120422,2019/07/10 12:45:51+00,11001102,3457.73,25.57,,,2019/07/10 04:00:00+00,,231730,2801 11TH STREET NW,38.925785,-77.02673,397682.166,139768.002,Ward 1,{AABF6CB1-2915-46F6-8CCB-7758C43126E9},2801 11TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11040432,GIRARD ST NW,14.4,North,,,38.925883,-77.026745,397680.87,139778.8,0,0,0,0
-77.0656927646863,38.947925310139,110384880,28109767,19127659,2019/07/21 18:00:54+00,11025152,5708.11,8.39,,,2019/07/21 04:00:00+00,,276031,CONNECTICUT AVENUE NW & ALBEMARLE STREET NW,38.947895,-77.065678,394306.69,142224.09,Ward 3,{325D24B7-3523-45FF-A3BC-DD71F0489560},4444 CONNECTICUT AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11009492,ALBEMARLE ST NW,2.74,North,,,38.947887,-77.065779,394306.69,142224.09,0,0,0,0
-76.9929634587077,38.883369727559,110384889,28109830,19127716,2019/07/21 20:10:04+00,13069812,1061.89,11.18,,,2019/07/20 04:00:00+00,,76153,10TH STREET SE & PENNSYLVANIA AVENUE SE,38.883236,-76.992644,400638.199,135044.35,Ward 6,{8154BEBD-988F-45A9-B2CB-4F07005A5FE1},1000 PENNSYLVANIA AVENUE SE,200,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13001002,10TH ST SE,30.85,Northwest,,,38.883451,-76.992901,400638.2,135044.35,0,0,0,0
-77.0122087924372,38.8961302252683,110384891,28112800,19129632,2019/07/24 18:53:34+00,11031332,349.95,17.81,,,2019/07/24 04:00:00+00,,904004,E STREET NW & 1ST STREET NW,38.896123,-77.012164,398944.76,136474.94,Ward 6,{FC103D99-6700-4F4C-B548-CBCE5982CD42},E STREET NW AND 1ST STREET NW,100,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47081772,Alley-47081772,76.87,East,,,38.895962,-77.012206,398944.76,136474.94,0,0,0,0
-76.9916039726156,38.8584406126724,110384972,28128698,19140193,2019/08/09 15:19:10+00,13082352,253.2,11.3,,,2019/08/09 04:00:00+00,,308323,2600 STANTON ROAD SE,38.858417,-76.993028,400605.09,132289.268,Ward 8,{53ED9D91-94D0-43DD-AF08-C850D5F704C5},2600 STANTON ROAD SE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13030162A,DOUGLASS RD SE,18.02,East,,2021/02/25 15:40:50+00,38.858331,-76.991603,400604.83,132306.28,0,0,0,0
-77.0271929075006,38.9105019792206,110385024,28141671,19148633,2019/08/22 14:43:14+00,11075462,1677.67,23.76,,,2019/08/22 04:00:00+00,,278837,1101 RHODE ISLAND AVENUE NW,38.910689,-77.02704,397654.84,138092.155,Ward 2,{F597944B-2357-43C2-BC8B-6FADEE0E8D29},1101 RHODE ISLAND AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47038192,Alley-47038192,45.64,Southwest,,,38.910689,-77.027304,397631.89,138092.24,0,0,0,0
-76.9315335415078,38.8785538855649,110385080,28104095,19124106,2019/07/16 03:11:18+00,13015342,1343.15,1.16,,,2019/07/15 04:00:00+00,,15464,5000 BENNING ROAD SE,38.878637,-76.931139,405975.065,134536.093,Ward 7,{345160F6-546F-46C2-BA8C-E236875725AE},5000 BENNING ROAD SE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13042442,H ST SE,13.74,South,,,38.878543,-76.931544,405973,134517.69,0,0,0,0
-77.0086274514306,38.9126023726589,110385125,28112994,19129859,2019/07/24 23:47:02+00,12074162,44.56,4.84,,,2019/07/24 04:00:00+00,,74509,11 R STREET NE,38.91241,-77.008587,399255.265,138282.932,Ward 5,{7D075076-877B-411F-B59B-0678B023450E},11 R STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,12055642,LINCOLN RD NE,7.82,West,,,38.912551,-77.008627,399271.16,138279.4,0,0,0,0
-77.0161412289824,38.9001635220035,110385167,28122715,19136291,2019/08/03 13:03:05+00,11059602,682.67,44.36,,,2019/08/03 04:00:00+00,,289390,400 MASSACHUSETTS AVE NW,38.900366,-77.01673,398548.752,136946.057,Ward 6,{3915C09E-1821-4953-B223-6F67CED55272},400 MASSACHUSETTS AVENUE NW,200,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11000402,4TH ST NW,5.61,Southeast,,,38.899791,-77.016348,398535.74,136916.43,0,0,0,0
-77.0900124424263,38.9503767435594,110385214,28131964,19142440,2019/08/12 23:40:53+00,11019302,329.64,4.32,,,2019/08/04 04:00:00+00,,267568,BURLINGTON PL. N.W.,38.950331,-77.090037,392195.389,142496.23,Ward 3,{31E7D9AA-F337-4796-BA6A-F81D1D7A64C0},4528 BURLINGTON PLACE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11004602,46TH ST NW,51.57,East,54c4c1d8745c57d8ec17fd324cb745b4 Blockkey ERROR. 54c4c1d8745c57d8ec17fd324cb745b4 Blockkey ERROR.  N,2020/01/13 15:43:45+00,38.95033,-77.09001,,,0,0,0,0
-76.9539134457714,38.8886495615853,110385273,28144717,19150582,2019/08/25 11:42:53+00,13061162,3701.19,9.52,,,2019/08/25 04:00:00+00,,278410,3623 MINNESOTA AVENUE SE,38.888502,-76.953387,404044.017,135629.956,Ward 7,{AD0D5308-87A2-44F7-9238-F5D7FF496562},3623 MINNESOTA AVENUE SE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13008582,A ST SE,16.51,South,e4c1b4f5c822e25f6c018a901c08621c Blockkey ERROR. e4c1b4f5c822e25f6c018a901c08621c Blockkey ERROR.  N,,38.888599,-76.953816,404025.73,135640.64,0,0,0,0
-77.0466472774959,38.9043727844388,110385274,28098764,19120482,2019/07/10 16:33:54+00,11002102,1292.32,7.46,,,2019/07/10 04:00:00+00,,278861,1100 21ST ST NW,38.904365,-77.046645,395954.081,137390.848,Ward 2,{51437C3E-2401-4D70-9D21-8AD0130B025A},1116 21ST STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11053492,L ST NW,69.12,North,,,38.904365,-77.046731,,,0,0,0,0
-77.0121752730912,38.8920948664467,110385373,28119717,19134284,2019/07/31 15:18:26+00,11025352,266.75,0.01,,,2019/07/31 04:00:00+00,,278781,CONSTITUTION AVENUE NW & 1ST STREET NW,38.892087,-77.012173,398943.91,136026.98,Ward 6,{F5FAC770-7E04-4747-8C57-182D78CEEFB5},101 CONSTITUTION AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11000102,1ST ST NW,0.04,East,,2021/07/23 14:33:32+00,38.892087,-77.012173,398943.91,136026.98,0,0,0,0
-77.0136149501283,38.8992792858052,110385376,28119745,19134333,2019/07/31 16:13:50+00,11059602,442.55,3.47,,,2019/07/31 04:00:00+00,,312234,200 MASSACHUSETTS AVENUE NW,38.898967,-77.014076,398778.998,136790.671,Ward 6,{26AC8D48-5751-48B3-A2C8-173E2A303FF1},200 MASSACHUSETTS AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11000202,2ND ST NW,4.48,Southeast,,2020/03/11 14:45:48+00,38.899243,-77.013629,398777.85,136790.67,0,0,0,0
-77.003854262815,38.905651464033,110385383,28119827,19134422,2019/07/31 19:12:57+00,12057852,451.99,9.14,,,2019/07/31 04:00:00+00,,316363,200 M STREET NE,38.905931,-77.003697,399679.305,137563.705,Ward 6,{4C2CA7B1-C7EE-400C-9CEB-8AE7C454A350},200 M STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12028662,DELAWARE AVE NE,68.68,West,,2021/07/12 17:51:49+00,38.905726,-77.003852,399690.18,137560.56,0,0,0,0
-77.0219152260759,38.8944439002464,110385408,28126162,19138687,2019/08/07 05:22:13+00,11000702,533.63,1.12,,,2019/08/06 04:00:00+00,,316356,300 7TH STREET NW,38.893962,-77.021911,398099.153,136235.214,Ward 6,{783430C0-74F6-4B46-855F-D704735B9EA8},300 7TH STREET NW,200,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11026912,D ST NW,39.79,South,,2020/02/10 15:37:15+00,38.894436,-77.0219,398049.19,136234.55,0,0,0,0
-77.0163757319516,38.8850820058696,110385430,28131996,19142451,2019/08/13 00:27:43+00,14026912,385.62,38.72,,,2019/08/12 04:00:00+00,,276582,330 C STREET SW,38.885075,-77.016373,398579.414,135248.55,Ward 2,{9526F301-5D35-44D0-B83D-B411FD8A0174},330 C STREET SW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0 Intersecting RouteID Not Found,0,East,0e99684ed2a66131c4b562739a244880 Blockkey ERROR. 0e99684ed2a66131c4b562739a244880 Blockkey ERROR.  N,,38.885423,-77.01637,398579.72,135287.2,0,0,0,0
-77.0176613172536,38.8776763003498,110385439,28132107,19142484,2019/08/13 03:16:04+00,14000402,1336.58,6.36,,,2019/08/12 04:00:00+00,,307156,1101 4TH STREET SW,38.877632,-77.017664,398467.314,134422.383,Ward 6,{A23DE25F-E125-4119-B05C-FE08AC107ED2},1101 4TH STREET SW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0 Intersecting RouteID Not Found,0,East,,,38.877674,-77.017732,398433.79,134425.61,0,0,0,0
-77.0319363572807,38.8833242510793,110385493,28143027,19149638,2019/08/24 02:09:41+00,14058502,1365.89,5.05,,,2019/08/23 04:00:00+00,,302697,1100 MAINE AVENUE SW,38.881561,-77.028156,397556.987,134858.795,Ward 6,{C77E4261-BAC8-491D-A71C-600F08CA11B5},1100 MAINE AVENUE SW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36002302,Ramp-36002302,44.6,Southeast,,,38.883279,-77.031967,397562.54,134844.49,0,0,0,0
-77.021916136349,38.8949679259119,110385523,28101197,19122225,2019/07/13 04:49:00+00,11000702,591.81,0.53,,,2019/07/12 04:00:00+00,,279751,406 7TH STREET NW,38.895108,-77.022424,398054.693,136362.478,Ward 6,{2E67458A-319A-4620-A4C9-8E8331502086},406 7TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11026912,D ST NW,18.39,North,,,38.89496,-77.02192,398073.42,136362.45,0,0,0,0
-77.0424693356142,38.9275015578278,110385559,28110632,19127723,2019/07/22 12:04:21+00,11043742,1950.27,3.95,,,2019/07/21 04:00:00+00,,284137,1822 HARVARD STREET NW,38.927173,-77.041809,396374.672,139922.478,Ward 1,{36223E64-AE63-4F3F-8BD0-6ACAEE3E9003},1822 HARVARD STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11009102,ADAMS MILL RD NW,13.2,Southeast,,,38.927464,-77.042492,396359.34,139904.59,0,0,0,0
-77.0067001513533,38.9097940854031,110385609,28119955,19134597,2019/07/31 23:05:11+00,12036722,242.97,12.41,,,2019/07/31 04:00:00+00,,5781,60 FLORIDA AVENUE NE,38.909898,-77.006961,399396.242,138004.066,Ward 5,{FA456559-F6EC-4512-A4D6-1E9C57D3CA07},60 FLORIDA AVENUE NE,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12068382,P ST NE,10.19,Northwest,,,38.909688,-77.006766,399416.21,138040.59,0,0,0,0
-77.0467526172652,38.923245815866,110385645,28128935,19140466,2019/08/09 23:43:08+00,11020022,302.01,6.77,,,2019/08/09 04:00:00+00,,225441,1957 CALVERT STREET NW,38.923237,-77.046608,395958.397,139485.839,Ward 1,{AC813CB1-A3A5-43B2-B6D5-2345504481E5},1957 CALVERT STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47069562,Alley-47069562,2.8,West,,,38.923177,-77.046751,395958.62,139510.19,0,0,0,0
-77.0085889868675,38.8792932368893,110385667,28135635,19143203,2019/08/16 10:50:54+00,13047772,40.92,28.59,,,2019/08/13 04:00:00+00,,278014,2 I STREET SE,38.879542,-77.008857,399231.465,134634.298,Ward 6,{09CE6736-24EB-4394-A1C3-CC3336537CEB},2 I STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14047772,I ST SW,40.92,East,,,38.879543,-77.008588,399254.85,134634.41,0,0,0,0
-77.0270375315546,38.8997989126209,110385669,28135646,19144736,2019/08/16 12:29:14+00,11001102,561.11,4.62,,,2019/08/16 04:00:00+00,,239128,1100 H STREET NW,38.899524,-77.027597,397606.125,136852.8,Ward 2,{1E764B84-326B-46FF-9BF5-D4D8E79BD53F},1100 H STREET NW,200,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11042442,H ST NW,2.81,South,,,38.899791,-77.026982,397624.83,136852.8,0,0,0,0
-77.0219162448978,38.9041757862925,110385781,28107805,19126451,2019/07/19 19:11:18+00,11000702,1613.98,0,,,2019/07/19 04:00:00+00,,904396,7TH STREET NW & L STREET NW,38.904168,-77.021914,398099.21,137368.19,Ward 2,{C7168125-567C-416E-B825-74B82260E3B0},7TH STREET NW AND L STREET NW,100,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11053492,L ST NW,0.02,North,,,38.904168,-77.021914,398099.21,137368.19,0,0,0,0
-77.0718993395249,38.9208798583564,110385789,28110760,19128113,2019/07/22 16:56:09+00,11094052,2217.19,8.83,,,2019/07/22 04:00:00+00,,295032,2336 WISCONSIN AVENUE NW,38.920941,-77.071939,393761.594,139232.345,Ward 3,{0899B8E5-8BF4-4F98-9A1F-7FC6E798098D},2336 WISCONSIN AVENUE NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11066492,OBSERVATORY LN NW,48.1,North,,,38.920838,-77.071989,393742.84,139223.47,0,0,0,0
-77.0354217408502,38.9252557727689,110385810,28113706,19130184,2019/07/25 15:09:29+00,11001502,4214.75,19.66,,,2019/07/25 04:00:00+00,,234322,2801 15TH STREET NW,38.924814,-77.035068,396959.157,139660.356,Ward 1,{C967E52C-195B-401D-BAA0-0F68C53492E0},2801 15TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47041872,Alley-47041872,81.46,South,,,38.925257,-77.035193,396958.35,139674.65,0,0,0,0
-76.9992838710065,38.8940882318215,110385848,28123147,19136732,2019/08/04 05:01:27+00,12019822,700.79,19.93,,,2019/08/03 04:00:00+00,,15644,500 C STREET NE,38.89426,-76.999508,400042.644,136268.085,Ward 6,{7307F196-0A68-44C0-BF7B-58F2BC45B04E},500 C STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12000502,5TH ST NE,19.6,East,,,38.89426,-76.999282,400062.32,136268.13,0,0,0,0
-77.0199112998577,38.9736175700732,110385870,28126809,19138873,2019/08/07 18:34:29+00,11019632,247.43,0.75,,,2019/08/07 04:00:00+00,,251261,"5TH STREET N.W, & BUTTERNUT STREET N.W.",38.973603,-77.019909,398274.798,145076.82,Ward 4,{776E2127-B2E7-4461-9E31-29B1C47F33B9},6900 5TH STREET NW,200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11000502,5TH ST NW,1.12,West,,,38.973603,-77.019909,,,0,0,0,0
